AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,target,id
4296.41,4040.51,4268.72,4152.82,4349.23,4627.69,4074.36,4603.08,4187.69,4222.56,4188.21,4255.38,4585.13,4335.38,1,634
4297.44,4035.9,4270.26,4151.28,4342.05,4627.69,4074.36,4604.1,4191.28,4220.0,4190.26,4256.41,4591.28,4341.54,1,635
4308.72,4040.0,4275.9,4154.36,4348.72,4623.59,4075.38,4607.18,4196.41,4227.69,4199.49,4267.18,4604.1,4353.85,1,636
4318.97,4050.26,4284.62,4157.44,4355.9,4616.92,4072.31,4606.15,4194.87,4236.92,4207.69,4280.51,4612.31,4361.54,1,637
4313.85,4046.67,4282.05,4155.38,4347.69,4612.82,4068.21,4604.1,4189.74,4231.28,4202.05,4278.46,4608.21,4354.36,1,638
4308.21,4036.41,4277.44,4155.38,4341.03,4611.79,4071.28,4610.26,4190.77,4229.74,4197.44,4270.77,4602.56,4345.13,1,639
4314.87,4042.05,4280.51,4157.44,4344.62,4611.28,4074.87,4616.41,4195.38,4240.0,4201.03,4273.85,4604.1,4348.72,1,640
4318.97,4053.85,4282.56,4155.9,4345.64,4613.33,4076.92,4615.9,4201.03,4243.59,4202.05,4279.49,4605.13,4354.36,1,641
4315.9,4052.82,4280.0,4157.44,4345.13,4620.51,4080.51,4617.95,4205.64,4243.59,4201.03,4276.92,4607.69,4354.36,1,642
4315.9,4049.23,4275.9,4163.59,4347.69,4623.59,4082.56,4617.95,4197.44,4244.1,4204.62,4271.79,4611.28,4355.38,1,643
4317.95,4056.92,4276.41,4169.23,4350.77,4619.49,4078.46,4610.26,4190.26,4241.03,4209.23,4273.85,4611.28,4357.95,1,644
4313.33,4059.49,4279.49,4168.72,4354.87,4621.03,4074.87,4610.77,4196.92,4235.38,4206.67,4277.44,4607.18,4353.33,1,645
4306.67,4049.23,4276.41,4159.49,4353.85,4624.1,4075.9,4612.82,4198.46,4231.79,4197.95,4274.36,4604.62,4348.21,1,646
4308.72,4042.05,4273.33,4151.79,4347.69,4618.97,4074.87,4605.13,4189.74,4232.31,4195.38,4272.82,4603.59,4350.26,1,647
4311.79,4043.08,4277.44,4158.46,4348.72,4614.36,4074.36,4596.92,4185.64,4231.28,4197.44,4274.36,4601.54,4350.77,1,648
4310.77,4043.59,4281.03,4166.67,4352.82,4616.41,4078.97,4598.46,4188.21,4229.74,4195.38,4272.82,4600.0,4348.72,1,649
4311.79,4042.56,4281.54,4160.51,4349.74,4621.03,4085.64,4603.08,4194.36,4232.82,4196.92,4271.28,4603.08,4350.26,1,650
4312.31,4041.54,4284.1,4153.33,4345.64,4620.51,4086.15,4601.54,4203.59,4243.59,4206.15,4275.38,4608.21,4352.82,1,651
4313.85,4041.03,4288.72,4156.92,4347.69,4620.0,4085.13,4597.44,4204.62,4252.31,4214.87,4281.03,4612.82,4354.36,1,652
4314.87,4040.0,4292.31,4159.49,4347.18,4621.03,4088.72,4603.08,4198.97,4252.82,4216.92,4285.64,4613.33,4355.38,1,653
4312.31,4035.9,4289.74,4155.38,4341.03,4619.49,4085.13,4610.77,4203.59,4250.26,4210.77,4287.18,4609.74,4350.77,1,654
4309.74,4034.87,4281.54,4154.36,4340.51,4615.38,4075.9,4612.31,4211.28,4248.72,4206.15,4284.1,4606.67,4344.1,1,655
4306.67,4032.82,4278.97,4152.31,4340.0,4614.36,4075.9,4609.74,4206.15,4245.13,4203.59,4276.92,4601.03,4338.46,1,656
4299.49,4025.13,4279.49,4146.67,4336.41,4614.87,4080.0,4604.62,4192.82,4233.33,4195.38,4271.79,4590.77,4336.92,1,657
4295.9,4020.51,4277.44,4143.08,4338.97,4612.82,4078.46,4600.0,4190.26,4226.15,4191.28,4272.82,4588.72,4337.95,1,658
4297.44,4022.56,4274.87,4140.0,4342.05,4614.87,4077.44,4599.49,4198.46,4229.23,4197.44,4274.87,4596.41,4340.51,1,659
4302.56,4029.23,4270.26,4145.13,4341.54,4616.41,4081.03,4593.85,4201.03,4233.33,4203.08,4275.38,4604.1,4346.15,1,660
4307.18,4033.33,4265.13,4152.82,4343.08,4616.92,4086.15,4594.36,4197.44,4234.87,4205.64,4276.41,4606.67,4345.64,1,661
4303.08,4028.21,4264.62,4146.15,4343.59,4618.97,4089.74,4604.1,4196.92,4235.38,4206.67,4272.82,4604.1,4339.49,1,662
4301.03,4024.1,4264.1,4135.38,4343.08,4618.46,4087.69,4607.69,4205.64,4238.97,4208.72,4272.82,4605.64,4343.08,1,663
4305.64,4027.69,4262.56,4137.44,4346.15,4621.54,4088.72,4611.28,4214.36,4246.67,4211.79,4281.03,4609.23,4347.69,1,664
4303.59,4025.13,4264.1,4140.0,4345.64,4629.23,4094.36,4617.44,4216.41,4253.33,4212.31,4282.05,4608.72,4343.08,1,665
4301.03,4020.0,4264.1,4135.38,4342.56,4628.21,4090.77,4613.33,4211.79,4254.87,4210.26,4274.87,4609.23,4345.13,1,666
4308.21,4025.64,4260.0,4133.85,4342.56,4618.46,4078.97,4606.67,4209.23,4255.9,4213.85,4274.87,4612.31,4355.38,1,667
4311.79,4027.18,4262.05,4134.87,4340.0,4615.9,4074.87,4606.15,4211.79,4259.49,4217.95,4278.46,4612.82,4353.33,1,668
4305.13,4017.44,4264.1,4133.33,4336.92,4619.49,4080.0,4605.64,4213.33,4260.0,4212.82,4275.38,4609.74,4342.56,1,669
4301.03,4016.41,4256.41,4131.79,4337.44,4617.44,4083.08,4604.1,4207.18,4256.41,4206.67,4269.74,4608.21,4337.44,1,670
4298.97,4020.0,4250.77,4128.21,4335.9,4617.95,4082.05,4598.46,4195.38,4245.64,4206.15,4267.18,4604.62,4331.79,1,671
4292.82,4014.87,4254.36,4121.03,4334.36,4622.56,4083.59,4595.9,4191.79,4231.28,4202.56,4270.77,4597.95,4331.79,1,672
4297.44,4016.92,4262.56,4127.69,4340.51,4622.56,4089.74,4608.21,4203.08,4231.79,4200.51,4275.9,4598.46,4344.1,1,673
4306.67,4022.56,4267.69,4136.92,4340.51,4618.46,4093.85,4616.92,4208.21,4241.03,4205.13,4280.51,4601.03,4347.18,1,674
4306.15,4020.0,4267.18,4131.28,4335.9,4617.44,4092.31,4609.74,4204.62,4242.56,4207.69,4283.08,4601.54,4341.03,1,675
4302.05,4018.46,4263.59,4128.21,4336.41,4616.92,4089.23,4607.18,4205.64,4243.08,4205.64,4281.54,4605.64,4340.51,1,676
4302.05,4020.0,4261.03,4132.82,4336.92,4614.87,4088.72,4611.28,4206.15,4251.79,4206.15,4275.38,4607.69,4341.03,1,677
4300.51,4019.49,4262.05,4132.82,4337.44,4614.36,4085.13,4607.69,4206.15,4254.36,4210.26,4273.33,4608.72,4341.54,1,678
4299.49,4023.59,4261.03,4132.31,4338.97,4615.9,4079.49,4606.15,4208.72,4248.21,4209.23,4272.31,4611.28,4341.54,1,679
4301.03,4024.62,4253.85,4133.85,4337.44,4616.41,4077.95,4604.62,4197.95,4239.49,4203.59,4266.15,4606.15,4332.82,1,680
4293.85,4017.95,4249.74,4133.33,4338.97,4618.97,4083.08,4601.54,4188.72,4237.44,4199.49,4263.08,4596.41,4328.21,1,681
4291.79,4015.38,4260.0,4133.33,4346.67,4624.1,4094.87,4608.21,4202.05,4242.05,4199.49,4269.74,4596.41,4336.41,1,682
4297.44,4017.95,4266.15,4129.74,4343.59,4624.62,4100.0,4613.85,4210.26,4245.13,4197.95,4270.26,4597.95,4334.36,1,683
4292.31,4012.31,4252.82,4122.05,4333.33,4618.46,4092.82,4609.23,4198.97,4240.0,4194.36,4260.51,4589.23,4324.62,1,684
4289.74,4011.28,4247.69,4123.08,4338.46,4616.41,4085.64,4603.08,4197.95,4236.41,4197.44,4259.49,4589.23,4331.79,1,685
4301.03,4021.54,4260.51,4129.23,4347.18,4621.54,4088.72,4602.05,4205.64,4244.62,4204.62,4270.77,4600.51,4341.03,1,686
4305.64,4024.1,4267.69,4131.28,4342.56,4622.56,4090.77,4601.54,4206.67,4250.77,4208.21,4281.03,4603.59,4342.05,1,687
4300.51,4014.36,4264.1,4127.69,4335.38,4618.46,4086.15,4601.54,4200.0,4245.64,4207.69,4283.59,4601.03,4344.62,1,688
4301.54,4007.69,4263.08,4121.03,4333.85,4614.36,4084.62,4601.03,4194.87,4238.97,4203.08,4278.97,4598.46,4341.03,1,689
4303.08,4005.13,4263.59,4118.46,4333.33,4617.44,4087.69,4603.08,4201.03,4236.92,4200.0,4271.79,4594.87,4335.38,1,690
4301.03,4008.21,4265.13,4124.62,4338.97,4623.08,4088.21,4608.72,4204.1,4241.03,4202.56,4274.36,4596.41,4342.05,1,691
4301.03,4016.92,4267.18,4130.77,4342.56,4620.0,4084.1,4609.23,4196.92,4244.1,4207.18,4277.95,4601.54,4347.18,1,692
4297.95,4015.9,4257.44,4127.18,4334.36,4615.38,4081.54,4611.28,4203.08,4242.05,4206.67,4272.31,4598.97,4338.46,1,693
4294.36,4009.74,4251.79,4120.51,4332.82,4614.87,4083.59,4615.9,4213.85,4241.54,4205.13,4268.21,4595.9,4334.87,1,694
4297.44,4017.95,4261.54,4124.1,4340.51,4611.28,4080.51,4609.74,4204.62,4248.72,4206.15,4272.31,4604.1,4343.08,1,695
4301.54,4021.03,4260.51,4126.15,4336.92,4606.15,4074.36,4593.85,4189.74,4243.59,4203.08,4275.38,4604.62,4342.05,1,696
4293.85,4009.74,4246.67,4122.05,4329.23,4607.69,4076.92,4591.28,4187.69,4229.23,4194.36,4268.21,4593.33,4328.21,1,697
4282.56,4004.62,4244.62,4120.51,4329.74,4611.79,4078.97,4598.97,4194.36,4230.26,4188.21,4256.41,4586.67,4320.51,1,698
4277.95,4006.67,4247.18,4121.03,4330.26,4612.31,4074.36,4600.0,4198.46,4235.38,4185.13,4252.82,4583.08,4322.56,1,699
4279.49,4004.1,4243.08,4121.03,4328.72,4613.85,4072.82,4597.44,4195.9,4230.77,4184.62,4255.9,4581.03,4326.15,1,700
4283.08,4003.59,4242.05,4119.49,4330.77,4616.41,4076.41,4599.49,4195.38,4232.82,4191.79,4257.95,4588.21,4328.72,1,701
4285.64,4010.77,4244.62,4120.51,4333.85,4614.87,4072.31,4597.44,4196.41,4240.51,4197.95,4257.95,4596.92,4330.77,1,702
4286.67,4013.33,4245.64,4122.56,4332.82,4608.72,4067.69,4591.79,4200.51,4240.51,4194.36,4255.9,4597.44,4328.21,1,703
4285.64,4009.74,4245.13,4123.08,4330.77,4609.74,4074.87,4600.0,4208.21,4237.95,4190.77,4252.82,4593.85,4322.56,1,704
4287.18,4009.23,4247.18,4121.54,4330.77,4615.9,4081.03,4612.31,4206.15,4240.51,4194.36,4258.46,4595.38,4326.15,1,705
4290.26,4010.77,4249.74,4120.0,4333.33,4615.38,4076.92,4605.64,4193.85,4236.41,4198.97,4267.69,4598.46,4335.38,1,706
4292.31,4010.77,4249.74,4118.97,4333.85,4612.82,4073.33,4593.33,4188.72,4228.72,4197.44,4270.26,4598.97,4340.51,1,707
4293.85,4009.23,4250.26,4122.05,4331.79,4614.87,4074.36,4591.28,4190.77,4230.26,4192.82,4269.23,4594.36,4340.0,1,708
4292.82,4007.18,4250.26,4122.56,4331.79,4614.87,4073.85,4588.72,4189.74,4234.36,4192.31,4266.15,4590.26,4334.87,1,709
4289.74,4006.67,4252.31,4118.46,4334.36,4612.82,4072.82,4585.13,4192.31,4231.28,4194.87,4264.1,4594.87,4335.38,1,710
4296.41,4014.36,4257.95,4125.13,4340.0,4616.41,4073.33,4587.18,4196.41,4231.28,4195.9,4267.18,4603.08,4344.1,1,711
4302.05,4022.56,4262.05,4136.41,4345.13,4617.95,4073.33,4589.74,4196.92,4238.97,4197.44,4269.23,4604.62,4347.18,1,712
4301.03,4021.03,4262.05,4136.92,4344.1,4616.92,4075.38,4597.95,4203.59,4248.72,4202.05,4272.31,4602.56,4345.64,1,713
4302.05,4017.95,4265.13,4130.26,4338.46,4617.95,4080.51,4608.21,4212.31,4249.23,4204.1,4276.41,4606.15,4347.69,1,714
4303.08,4014.87,4266.15,4124.62,4333.33,4618.97,4086.15,4607.69,4214.36,4245.64,4203.08,4274.87,4612.31,4346.15,1,715
4298.46,4011.79,4255.9,4121.54,4332.31,4617.44,4085.64,4601.54,4209.74,4248.72,4204.62,4270.26,4611.79,4343.08,1,716
4293.33,4011.79,4247.69,4122.56,4337.44,4617.44,4081.54,4598.97,4200.0,4250.77,4204.1,4266.67,4604.62,4341.54,1,717
4287.69,4012.31,4246.67,4125.64,4340.51,4616.41,4080.51,4594.87,4188.72,4240.0,4198.97,4261.03,4601.54,4333.33,1,718
4280.0,4010.26,4246.67,4124.1,4338.46,4616.92,4084.1,4589.23,4188.72,4230.26,4192.31,4259.49,4598.46,4326.67,1,719
4281.54,4009.74,4252.82,4122.05,4336.92,4620.51,4085.64,4594.36,4203.08,4238.46,4195.38,4265.13,4598.97,4332.82,1,720
4287.69,4012.31,4263.08,4127.18,4335.38,4617.95,4076.41,4601.54,4209.23,4245.64,4202.56,4269.23,4603.59,4336.92,1,721
4290.26,4016.92,4264.62,4136.41,4334.36,4612.31,4068.72,4597.95,4201.03,4241.54,4202.56,4268.72,4602.05,4335.9,1,722
4295.38,4018.97,4260.0,4134.87,4336.92,4612.82,4074.87,4592.31,4195.9,4236.41,4197.44,4270.26,4597.44,4340.51,1,723
4297.95,4012.31,4262.56,4126.15,4337.95,4620.0,4081.54,4595.38,4196.41,4234.87,4197.95,4273.33,4598.97,4344.62,1,724
4298.97,4010.77,4264.62,4129.74,4339.49,4622.05,4074.87,4598.97,4198.46,4238.97,4202.56,4278.46,4602.05,4345.64,1,725
4302.56,4020.0,4266.15,4137.95,4347.69,4618.97,4068.21,4596.92,4200.51,4245.13,4206.15,4283.59,4604.62,4349.23,1,726
4298.46,4023.59,4271.79,4140.0,4350.26,4623.59,4074.36,4596.92,4202.56,4247.18,4210.26,4281.54,4609.74,4350.26,1,727
4291.28,4018.97,4271.79,4139.49,4348.21,4628.21,4083.08,4604.62,4205.13,4246.67,4206.15,4278.97,4608.72,4344.1,1,728
4294.87,4015.38,4267.69,4140.0,4348.21,4624.62,4083.08,4607.18,4203.59,4243.59,4198.97,4280.51,4601.54,4342.05,1,729
4296.92,4011.28,4265.13,4136.92,4343.59,4622.05,4082.05,4600.0,4196.41,4232.82,4194.36,4275.9,4599.49,4338.97,1,730
4286.67,4007.69,4262.56,4131.79,4341.54,4625.13,4086.67,4596.92,4193.33,4227.18,4189.74,4267.18,4596.41,4334.36,1,731
4286.15,4008.72,4262.05,4132.31,4347.69,4628.72,4090.26,4601.03,4202.05,4237.44,4194.36,4269.23,4598.97,4343.08,1,732
4294.36,4013.33,4264.1,4133.85,4346.67,4626.67,4087.69,4606.67,4215.38,4248.21,4202.05,4275.38,4607.69,4348.21,1,733
4290.26,4015.38,4261.54,4133.85,4341.54,4623.59,4084.1,4607.69,4210.26,4245.64,4197.44,4271.28,4605.13,4336.92,1,734
4286.15,4015.9,4258.46,4134.36,4345.13,4624.62,4083.59,4602.05,4196.41,4240.51,4190.77,4268.21,4597.44,4331.79,1,735
4291.28,4013.33,4260.51,4136.92,4347.69,4628.72,4086.15,4602.56,4200.0,4238.97,4192.82,4271.28,4594.87,4339.49,1,736
4290.77,4010.26,4262.05,4135.9,4344.1,4629.23,4085.64,4605.64,4204.62,4238.46,4193.33,4272.31,4596.92,4341.54,1,737
4289.74,4014.87,4262.56,4135.9,4347.18,4629.23,4084.62,4600.51,4195.38,4241.03,4195.9,4273.85,4602.56,4340.51,1,738
4297.44,4023.59,4264.62,4140.0,4351.79,4630.77,4088.21,4604.1,4205.64,4247.18,4205.64,4278.97,4610.77,4345.64,1,739
4295.9,4023.59,4264.62,4140.0,4347.18,4628.72,4089.74,4618.46,4229.23,4253.33,4209.74,4278.97,4615.38,4348.72,1,740
4286.67,4018.46,4261.54,4140.0,4345.13,4627.18,4087.69,4622.05,4227.69,4260.0,4208.72,4277.44,4619.49,4347.69,1,741
4290.77,4023.08,4263.08,4141.54,4348.72,4630.26,4090.26,4618.46,4218.46,4266.15,4210.77,4278.97,4624.62,4344.62,1,742
4294.87,4025.13,4266.67,4139.49,4347.18,4635.9,4095.38,4617.95,4215.9,4261.03,4209.23,4278.46,4619.49,4342.05,1,743
4287.18,4014.87,4260.51,4136.92,4344.1,4636.92,4092.31,4613.85,4210.26,4252.82,4205.64,4274.36,4611.28,4344.1,1,744
4280.51,4005.13,4253.85,4136.92,4342.56,4630.26,4087.69,4609.23,4206.67,4247.69,4200.0,4271.79,4607.69,4338.97,1,745
4280.51,4000.51,4255.9,4130.26,4336.41,4626.15,4089.23,4609.74,4202.56,4238.97,4189.74,4270.26,4598.46,4330.26,1,746
4285.64,4002.56,4264.1,4126.67,4334.87,4627.69,4090.77,4608.72,4203.08,4237.95,4190.26,4270.77,4594.36,4336.41,1,747
4294.36,4012.82,4270.26,4136.41,4341.03,4623.59,4088.21,4610.77,4212.82,4245.64,4203.59,4279.49,4606.15,4351.28,1,748
4299.49,4018.97,4270.26,4142.05,4343.59,4616.92,4083.08,4610.26,4205.64,4243.08,4204.62,4285.64,4614.87,4355.38,1,749
4295.38,4012.31,4269.23,4136.41,4341.54,4619.49,4078.46,4599.49,4191.28,4233.85,4191.28,4280.51,4602.05,4348.21,1,750
4293.85,4010.26,4271.79,4137.95,4342.56,4623.59,4081.03,4597.44,4198.46,4237.44,4192.82,4277.44,4593.33,4346.15,1,751
4297.44,4018.97,4278.46,4143.08,4345.13,4622.56,4087.69,4606.67,4209.74,4246.67,4204.62,4283.08,4602.56,4351.28,1,752
4298.97,4018.46,4277.95,4138.97,4341.54,4620.51,4088.72,4610.77,4206.15,4244.62,4205.13,4285.64,4609.23,4354.87,1,753
4297.44,4010.26,4270.26,4135.38,4335.9,4619.49,4086.15,4609.23,4206.15,4245.13,4203.08,4283.59,4608.72,4355.9,1,754
4293.33,4009.23,4263.08,4136.92,4337.44,4622.56,4086.15,4612.31,4213.85,4249.23,4207.18,4284.62,4609.23,4353.85,1,755
4291.28,4010.26,4262.56,4137.95,4342.56,4628.21,4085.64,4611.28,4208.72,4248.21,4210.26,4284.1,4612.82,4354.36,1,756
4294.36,4011.28,4265.13,4138.97,4342.05,4630.77,4082.56,4607.18,4200.51,4246.15,4212.31,4283.59,4618.97,4358.46,1,757
4294.87,4014.36,4265.13,4140.51,4344.1,4633.33,4083.59,4616.92,4215.9,4254.87,4218.97,4289.23,4625.13,4358.97,1,758
4292.31,4014.36,4266.15,4137.44,4348.21,4636.92,4087.18,4626.67,4230.77,4262.05,4221.03,4290.77,4626.67,4356.92,1,759
4291.28,4013.33,4266.67,4142.56,4343.59,4633.33,4083.59,4617.95,4212.82,4254.87,4211.28,4283.59,4620.0,4354.87,1,760
4293.33,4018.46,4266.67,4150.26,4341.03,4623.59,4076.92,4605.13,4196.41,4244.62,4204.1,4280.51,4613.85,4352.31,1,761
4295.38,4021.54,4267.69,4145.64,4344.1,4620.51,4078.97,4605.64,4204.1,4240.51,4204.1,4284.62,4609.74,4349.74,1,762
4293.33,4012.82,4265.13,4136.92,4339.49,4621.03,4083.59,4607.69,4202.05,4236.92,4197.95,4282.05,4602.56,4346.67,1,763
4285.64,4006.67,4262.05,4137.95,4332.31,4619.49,4078.46,4605.64,4194.36,4230.77,4189.74,4273.85,4594.36,4341.03,1,764
4280.0,4006.15,4262.05,4140.0,4331.28,4616.92,4074.87,4606.15,4197.95,4227.18,4188.21,4270.26,4589.74,4336.41,1,765
4283.08,4006.15,4261.03,4134.36,4332.31,4616.41,4077.95,4601.54,4198.46,4227.18,4190.26,4271.79,4591.28,4342.56,1,766
4294.87,4012.31,4265.64,4136.41,4335.9,4615.9,4076.92,4595.38,4197.95,4233.33,4197.44,4281.54,4600.0,4360.0,1,767
4307.69,4025.13,4277.95,4148.72,4341.54,4616.92,4076.41,4601.03,4207.18,4246.15,4210.77,4292.31,4613.33,4370.26,1,768
4307.18,4025.64,4281.54,4151.28,4339.49,4619.49,4083.59,4611.79,4212.82,4249.74,4215.38,4293.85,4614.36,4362.56,1,769
4290.26,4006.67,4269.23,4134.36,4328.72,4621.03,4089.23,4616.41,4207.69,4243.59,4205.64,4284.62,4599.49,4346.67,1,770
4277.95,3993.85,4251.28,4117.95,4324.1,4621.03,4086.15,4611.79,4200.0,4236.92,4193.33,4273.33,4588.72,4338.46,1,771
4282.56,4001.54,4245.64,4123.59,4333.33,4619.49,4075.9,4599.49,4189.74,4232.31,4191.28,4270.26,4590.26,4343.59,1,772
4295.38,4013.85,4255.9,4138.46,4341.03,4616.92,4067.69,4586.67,4186.67,4232.82,4195.9,4274.36,4594.87,4353.33,1,773
4299.49,4013.33,4259.49,4138.97,4337.95,4617.95,4068.72,4589.23,4195.9,4241.03,4198.46,4275.9,4596.41,4355.9,1,774
4295.9,4008.72,4252.82,4128.21,4337.44,4620.0,4070.26,4601.54,4206.15,4248.21,4201.54,4275.9,4601.54,4355.38,1,775
4298.46,4010.77,4254.87,4125.13,4339.49,4615.9,4066.15,4602.05,4206.15,4249.74,4208.72,4280.0,4610.26,4357.95,1,776
4298.97,4011.28,4257.44,4128.21,4335.9,4613.85,4067.18,4593.85,4197.44,4244.1,4209.74,4282.05,4609.23,4354.36,1,777
4291.79,4007.18,4250.26,4124.62,4330.77,4617.44,4072.31,4594.36,4192.82,4240.51,4200.0,4278.46,4603.08,4351.28,1,778
4293.33,4005.64,4245.64,4120.0,4330.77,4617.95,4074.87,4598.46,4194.87,4240.51,4198.46,4279.49,4605.64,4357.95,1,779
4300.0,4004.62,4250.77,4118.97,4330.77,4615.9,4076.92,4600.51,4194.36,4237.95,4204.62,4285.64,4608.72,4360.51,1,780
4294.36,4005.13,4255.38,4119.49,4329.74,4618.46,4080.51,4600.51,4192.82,4235.9,4202.05,4285.64,4602.05,4351.79,1,781
4288.72,4009.74,4255.38,4121.54,4332.82,4621.03,4081.54,4598.46,4202.56,4243.59,4196.92,4280.0,4598.97,4345.64,1,782
4287.18,4010.77,4251.28,4122.05,4335.38,4620.51,4080.51,4597.44,4205.13,4247.18,4197.44,4275.38,4601.03,4344.1,1,783
4278.46,4002.05,4244.1,4115.38,4329.74,4620.0,4079.49,4598.97,4192.82,4236.41,4193.85,4269.23,4595.38,4338.46,1,784
4274.36,3998.46,4245.64,4111.79,4329.74,4617.95,4075.9,4595.9,4186.67,4230.26,4186.67,4265.13,4588.72,4334.87,1,785
4284.1,4005.13,4248.72,4117.95,4336.92,4617.44,4075.38,4590.26,4186.67,4231.79,4190.26,4271.28,4592.31,4340.51,1,786
4291.79,4008.21,4247.69,4123.08,4334.87,4616.41,4075.38,4587.69,4182.05,4231.28,4195.38,4274.87,4596.92,4346.67,1,787
4291.79,4010.26,4253.85,4123.08,4334.36,4613.33,4070.77,4587.18,4182.56,4232.82,4196.92,4276.41,4599.49,4351.28,1,788
4297.44,4016.92,4268.21,4125.13,4340.51,4612.31,4068.21,4592.31,4196.92,4240.51,4203.59,4287.18,4605.64,4358.97,1,789
4306.15,4015.9,4272.82,4127.18,4337.44,4611.79,4066.15,4599.49,4207.69,4248.72,4210.26,4294.36,4613.33,4366.15,1,790
4303.59,4010.26,4266.15,4123.59,4329.74,4609.23,4057.95,4597.44,4201.54,4249.23,4208.72,4282.56,4615.38,4360.51,1,791
4294.87,4008.72,4263.59,4122.56,4331.28,4611.79,4058.46,4593.33,4192.31,4242.56,4201.03,4274.36,4606.67,4350.26,1,792
4296.92,4012.31,4264.62,4128.21,4336.92,4615.9,4066.67,4594.36,4190.77,4237.95,4197.44,4281.03,4601.03,4352.31,1,793
4305.13,4021.54,4270.26,4134.36,4338.97,4614.36,4064.62,4595.9,4194.87,4241.54,4203.59,4287.18,4609.74,4363.59,1,794
4303.59,4029.23,4274.36,4135.9,4342.05,4616.92,4063.59,4600.0,4202.56,4251.28,4211.28,4290.77,4621.03,4367.69,1,795
4300.51,4023.08,4268.21,4135.9,4343.08,4624.62,4069.23,4606.67,4205.64,4255.38,4211.79,4291.28,4622.05,4360.0,1,796
4299.49,4016.41,4263.59,4135.38,4340.0,4621.54,4069.23,4602.56,4194.87,4249.74,4207.18,4283.59,4615.38,4350.26,1,797
4295.38,4021.03,4266.15,4130.77,4339.49,4616.41,4067.69,4593.85,4191.79,4245.13,4205.64,4275.9,4610.77,4350.26,1,798
4287.18,4018.46,4256.92,4124.62,4339.49,4621.54,4071.79,4597.95,4203.59,4247.69,4205.13,4272.82,4609.23,4350.26,1,799
4281.54,4010.77,4245.13,4119.49,4337.95,4626.15,4072.31,4606.67,4209.23,4250.26,4205.64,4276.41,4613.33,4346.67,1,800
4288.72,4017.44,4253.85,4122.05,4339.49,4621.54,4070.26,4606.15,4210.77,4258.46,4213.85,4286.67,4624.1,4357.44,1,801
4298.97,4025.13,4266.67,4131.28,4343.59,4616.92,4069.74,4604.62,4211.79,4268.21,4222.56,4291.28,4631.79,4369.74,1,802
4295.9,4022.56,4264.62,4131.28,4343.08,4615.38,4068.21,4604.62,4207.69,4262.05,4221.54,4285.64,4627.69,4361.03,1,803
4286.15,4014.87,4255.38,4122.05,4337.95,4614.87,4070.26,4599.49,4197.44,4249.74,4210.77,4277.44,4621.54,4347.69,1,804
4282.56,4009.74,4250.26,4117.95,4334.87,4615.9,4072.31,4592.31,4189.23,4242.05,4204.1,4271.28,4615.38,4344.62,1,805
4285.13,4013.85,4251.79,4125.64,4336.92,4616.41,4068.72,4589.23,4187.69,4235.38,4201.54,4272.31,4611.28,4346.67,1,806
4282.56,4011.28,4251.28,4121.54,4335.38,4616.41,4069.23,4591.79,4190.26,4233.33,4197.44,4273.85,4605.64,4340.0,1,807
4272.31,3990.77,4246.15,4106.67,4326.67,4618.97,4074.87,4599.49,4199.49,4237.44,4200.51,4269.23,4596.41,4332.82,1,808
4276.41,3990.26,4250.26,4108.21,4330.26,4618.97,4075.38,4602.05,4199.49,4242.05,4201.03,4265.64,4595.38,4338.97,1,809
4296.41,4018.46,4260.51,4123.59,4343.59,4617.44,4074.36,4593.33,4188.72,4242.56,4196.92,4266.67,4604.1,4351.28,1,810
4308.21,4033.33,4266.15,4129.74,4342.56,4617.95,4075.38,4589.23,4190.26,4243.08,4203.08,4272.82,4607.69,4359.49,1,811
4315.38,4033.85,4273.85,4131.28,4337.44,4615.9,4074.87,4595.38,4199.49,4245.13,4213.33,4286.15,4610.77,4371.28,1,812
4330.77,4046.67,4283.59,4141.03,4343.59,4614.36,4072.82,4595.38,4192.31,4244.62,4212.31,4294.36,4619.49,4384.62,1,813
4338.46,4054.36,4287.18,4142.05,4345.13,4619.49,4073.33,4588.72,4178.97,4240.51,4207.69,4290.26,4616.92,4384.1,1,814
4334.36,4046.15,4285.64,4137.44,4341.03,4621.54,4073.33,4590.77,4183.59,4236.92,4208.21,4284.62,4608.72,4375.38,1,815
4325.13,4040.0,4281.54,4137.95,4342.56,4621.03,4072.82,4594.87,4189.74,4235.9,4205.64,4282.05,4606.67,4367.69,1,816
4312.82,4039.49,4274.36,4135.9,4345.13,4628.72,4075.9,4595.9,4192.31,4236.41,4204.62,4280.51,4601.03,4362.05,1,817
4309.74,4038.97,4269.23,4131.79,4344.1,4629.23,4074.87,4595.38,4195.38,4238.46,4205.13,4284.62,4600.0,4366.15,1,818
4312.82,4038.97,4265.64,4133.33,4342.56,4621.54,4069.74,4597.95,4201.03,4240.51,4206.67,4284.62,4607.69,4371.28,1,819
4312.82,4039.49,4264.62,4136.92,4341.54,4622.05,4072.31,4607.69,4211.28,4245.64,4206.67,4282.05,4610.26,4366.15,1,820
4313.33,4042.05,4266.67,4136.92,4342.05,4623.08,4075.38,4610.26,4207.18,4250.77,4205.13,4281.03,4606.15,4358.46,1,821
